id,server,secret,title,tags,views,description,date_taken,latitude,longitude,url_s,owner_name,owner,media
5325697948,5125,c644c9a194,Venice Fish Market,venice sea italy fish walking canal europa europe european market union lagoon canals venetian around about venezia sights adriatic veneto venesia vèneto,163,,2010-12-04 07:26:46,45.434108,12.339377,https://live.staticflickr.com/5125/5325697948_c644c9a194_m.jpg,A.Currell,23748404@N00,photo
5320255869,5084,b3b7895cee,al mercato di Rialto,venice italy colors fruits vegetables rain nikon italia market venezia frutta colori pioggia stalls rialto bancarella verdura d90 almercato invitojazz vitopaladini,2446,,2010-12-24 09:10:42,45.439424,12.334567,https://live.staticflickr.com/5084/5320255869_b3b7895cee_m.jpg,invitojazz,61112271@N00,photo
5199425319,5005,e6f90e5af5,Market in Campo S.Margherita,venice italy man building art public ecology rain weather fashion architecture umbrella shower rainbow market architecturaldetail gothic structures architectural rainstorm environment concept conceptual environmentalism rainfall ecosystem concepts edifice edifices veneto brolley rainshower commercialbuilding artstyles,316,"<b>Gothic facades on Campo Santa Margherita host fish and produce markets frequented by local Venetians.</b> - 10:55 AM, October 20, 2005; Campo S.Margherita-Venice Camera: Canon EOS 20D, 24-70 mm, ¹⁄₂₀₀ sec at f/6.3 at 68mm; © 2005 Mark Gillespie",2005-10-20 10:55:53,45.434430,12.323770,https://live.staticflickr.com/5005/5199425319_e6f90e5af5_m.jpg,mrkgllsp,33579264@N04,photo
5199392669,4107,5ed5ca2557,Venetian Vegetable Market,venice italy food building vegetables architecture outside cuisine europe market structures architectural vegetarian diet venezia edifice edifices veneto foodandnutrition commercialbuilding,326,"<b>Venetian Vegetable Market</b> - 11:39 AM, October 19, 2005; -Venice Camera: Canon EOS 20D, 24-70 mm, ¹⁄₃₀ sec at f/5.6 at 24mm; © 2005 Mark Gillespie",2005-10-19 11:39:15,45.438615,12.343470,https://live.staticflickr.com/4107/5199392669_5ed5ca2557_m.jpg,mrkgllsp,33579264@N04,photo
5199425319,5005,e6f90e5af5,Market in Campo S.Margherita,venice italy man building art public ecology rain weather fashion architecture umbrella shower rainbow market architecturaldetail gothic structures architectural rainstorm environment concept conceptual environmentalism rainfall ecosystem concepts edifice edifices veneto brolley rainshower commercialbuilding artstyles,316,"<b>Gothic facades on Campo Santa Margherita host fish and produce markets frequented by local Venetians.</b> - 10:55 AM, October 20, 2005; Campo S.Margherita-Venice Camera: Canon EOS 20D, 24-70 mm, ¹⁄₂₀₀ sec at f/6.3 at 68mm; © 2005 Mark Gillespie",2005-10-20 10:55:53,45.434430,12.323770,https://live.staticflickr.com/5005/5199425319_e6f90e5af5_m.jpg,mrkgllsp,33579264@N04,photo
5199392669,4107,5ed5ca2557,Venetian Vegetable Market,venice italy food building vegetables architecture outside cuisine europe market structures architectural vegetarian diet venezia edifice edifices veneto foodandnutrition commercialbuilding,326,"<b>Venetian Vegetable Market</b> - 11:39 AM, October 19, 2005; -Venice Camera: Canon EOS 20D, 24-70 mm, ¹⁄₃₀ sec at f/5.6 at 24mm; © 2005 Mark Gillespie",2005-10-19 11:39:15,45.438615,12.343470,https://live.staticflickr.com/4107/5199392669_5ed5ca2557_m.jpg,mrkgllsp,33579264@N04,photo
5653743434,5109,f45c871ea3,Adriatic softshell crabs,venice wine market crab fishmarket venezia rialto foodie softshell vegetablemarket dalluva,325,Succulent young baby crabs from the northern Adriatic -- Incredible.,2010-04-01 00:00:00,45.439729,12.334227,https://live.staticflickr.com/5109/5653743434_f45c871ea3_m.jpg,Dall'Uva,62136697@N07,photo
5591987687,5145,e667676de2,Colorful Market,venice colorful market mercado venecia venezia rialto colorido,459,"Rialto Market, Venice, Vèneto, Italy",2009-08-31 10:45:08,45.438747,12.336441,https://live.staticflickr.com/5145/5591987687_e667676de2_m.jpg,Bertha Schlucht,61369427@N06,photo
5325697948,5125,c644c9a194,Venice Fish Market,venice sea italy fish walking canal europa europe european market union lagoon canals venetian around about venezia sights adriatic veneto venesia vèneto,163,,2010-12-04 07:26:46,45.434108,12.339377,https://live.staticflickr.com/5125/5325697948_c644c9a194_m.jpg,A.Currell,23748404@N00,photo
5320255869,5084,b3b7895cee,al mercato di Rialto,venice italy colors fruits vegetables rain nikon italia market venezia frutta colori pioggia stalls rialto bancarella verdura d90 almercato invitojazz vitopaladini,2446,,2010-12-24 09:10:42,45.439424,12.334567,https://live.staticflickr.com/5084/5320255869_b3b7895cee_m.jpg,invitojazz,61112271@N00,photo
4493161276,4041,78f6201b2b,Waiting,venice italy food dog man standing market candid well sanpolo,59,,2010-03-30 07:40:43,45.439729,12.334138,https://live.staticflickr.com/4041/4493161276_78f6201b2b_m.jpg,Mintball,8615362@N07,photo
4493161278,4061,9d76a6c399,Octopus,venice italy food market octopus sanpolo,75,,2010-03-30 07:11:52,45.439865,12.334502,https://live.staticflickr.com/4061/4493161278_9d76a6c399_m.jpg,Mintball,8615362@N07,photo
4836068170,4086,429a73a0ef,Venice - boats passing by,park venice italy boats boat video market canals unescoworldheritagesite unesco worldheritagesite venezia videoclip piazzasanmarco stmarkssquare marketstalls veneto northernitaly touriststalls cityofcanals churchofsangiorgiomaggiore molosanmarco,1977,"The day was so hot, we needed to find somewhere to sit down.  Eventually we found a park, just south of St Mark's Square.  This is the area outside the park - it was full of market stalls - mostly for tourists it seemed.  Boats area outside the park.  Video clips. Wanted to take a few clips while I was hanging around here.  The boats are passing the Church of San Giorgio Maggiore.  I was following that boat go by, and the speed boat behind it. Gives you a taste of Venice.  The path outside the park is the Molo San Marco.",2010-07-12 15:46:45,45.432592,12.338579,https://live.staticflickr.com/4086/4836068170_429a73a0ef_m.jpg,ell brown,39415781@N06,video
