id,server,secret,title,tags,views,description,date_taken,latitude,longitude,url_s,owner_name,owner,media
54473246517,65535,00052520b2,"Despar Supermarket, Venice, Italy",italy sms908b samsung shop supermarket susan venice despar s22 s22ultra venice2025 wide 20250403170850,27,,2025-04-03 17:08:50,45.435630,12.333624,https://live.staticflickr.com/65535/54473246517_00052520b2_m.jpg,wildhareuk,137918669@N08,photo
52202958011,65535,197acfac0e,"Teatro Italia is now a supermarket, Venice",venice 2022 supermarket,28,,2022-04-09 08:49:01,45.443925,12.329300,https://live.staticflickr.com/65535/52202958011_197acfac0e_m.jpg,Joop van Meer,58308203@N07,photo
52202957941,65535,31ee800f9f,"Supermarket in a former theatre, Venice",venice 2022 supermarket,29,,2022-04-09 08:49:56,45.444144,12.329461,https://live.staticflickr.com/65535/52202957941_31ee800f9f_m.jpg,Joop van Meer,58308203@N07,photo
52203229159,65535,71a1fd97e0,"DeSpar in an old theatre, Venice",venice 2022 supermarket,24,In the Campiello d'Anconeta.,2022-04-09 09:02:03,45.444144,12.329461,https://live.staticflickr.com/65535/52203229159_71a1fd97e0_m.jpg,Joop van Meer,58308203@N07,photo
52088879010,65535,9be936bd76,43393,cannaregio italy italianrepublic repubblicaitaliana europe mediterranean venice veneto venezia venesia urban city sestieri venetianrepublic desparteatroitalia teatroitalia spa shop shopping retail supermarket aspiagservice,752,"Despar Teatro Italia, a former theatre converted into a local Spa supermarket. In Cannaregio one of the six sestieri of Venice in Veneto, Italy.  Aspiag Service and the owners of the building invested over five million Euros in the restoration and construction, saving the historic building from dilapidation. The twentieth-century Art Nouveau neo-Gothic building had been in disuse for decades. All the solutions adopted, from the shelves to the wiring and plumbing, and down to the lighting, considering the historical cultural context and the need to preserve it.  To protect the exquisite internal architecture the choice fell on low environmental impact systems. The lights are all LED and placed directly inside the shelves in order not to affect the frescoes and the wall structure. Low wooden shelves allow shoppers to enjoy the beauty of the hall, while the frescoes that occupy the perimeter of the sales area are illuminated from below by Iris_T luminaires concealed in the air vents.   The Angular projectors set on a metal frame mounted above the gourmet counter provide scenic lighting for the service area. The areas around the tills are lit by Loomia lighting fixtures that guarantee homogeneous emission and low glare thanks to the UGR value of the luminaires, which lends itself perfectly to an area with video terminals.  Information Source: <a href=""https://www.linealight.com/en-gb/case-histories/despar-teatro-italia/173"" rel=""noreferrer nofollow"">www.linealight.com/en-gb/case-histories/despar-teatro-ita...</a> ",2017-04-25 06:44:56,45.443894,12.329380,https://live.staticflickr.com/65535/52088879010_9be936bd76_m.jpg,benbobjr,52559257@N02,photo
47816747932,65535,a4949b1c94,2019-05-FL-210409,cinema conversion retail reuse shopping supermarket teatroitalia venice,26,rrem,2019-05-11 12:58:24,45.444086,12.329505,https://live.staticflickr.com/65535/47816747932_a4949b1c94_m.jpg,acme london,61579728@N05,photo
47869017921,65535,c04a8c8dce,2019-05-FL-210410,cinema conversion retail reuse shopping supermarket teatroitalia venice,29,rrem,2019-05-11 12:58:30,45.444086,12.329505,https://live.staticflickr.com/65535/47869017921_c04a8c8dce_m.jpg,acme london,61579728@N05,photo
33991643168,65535,99b79bb129,2019-05-FL-210413,cinema conversion retail reuse shopping supermarket teatroitalia venice,654,rrem,2019-05-11 12:58:45,45.444086,12.329505,https://live.staticflickr.com/65535/33991643168_99b79bb129_m.jpg,acme london,61579728@N05,photo
47816739352,65535,82d45e1ac6,2019-05-FL-210414,cinema conversion retail reuse shopping supermarket teatroitalia venice,29,rrem,2019-05-11 12:59:06,45.444086,12.329505,https://live.staticflickr.com/65535/47816739352_82d45e1ac6_m.jpg,acme london,61579728@N05,photo
33991638538,65535,8c780d9be4,2019-05-FL-210415,cinema conversion retail reuse shopping supermarket teatroitalia venice,33,rrem,2019-05-11 12:59:10,45.444155,12.329566,https://live.staticflickr.com/65535/33991638538_8c780d9be4_m.jpg,acme london,61579728@N05,photo
