id,server,secret,title,tags,views,description,date_taken,latitude,longitude,url_s,owner_name,owner,media
52700598320,65535,2c43081635,Canal...,venice venezia venetie canal kanaal city cityphotography citylife urban urbanphotography urbanlife gondola street streetphotography streetlife,523,Venice (ITA),2023-01-30 15:28:52,45.440742,12.328655,https://live.staticflickr.com/65535/52700598320_2c43081635_m.jpg,LukeDaDuke,72203909@N00,photo
51997982390,65535,0fc92e1011,Le masque // La maschera,italie italy italia venise venezia venice streetphotography streetlife urbanlife masque mask canoneos6d people personne visage face profondeurdechamp dof depthoffield extérieur outside mars march street rue ville city town déguisement disguise candid scènederue,4492,,2022-03-18 16:51:40,45.437294,12.330232,https://live.staticflickr.com/65535/51997982390_0fc92e1011_m.jpg,eric t*,142995416@N07,photo
52700598320,65535,2c43081635,Canal...,venice venezia venetie canal kanaal city cityphotography citylife urban urbanphotography urbanlife gondola street streetphotography streetlife,523,Venice (ITA),2023-01-30 15:28:52,45.440742,12.328655,https://live.staticflickr.com/65535/52700598320_2c43081635_m.jpg,LukeDaDuke,72203909@N00,photo
51997982390,65535,0fc92e1011,Le masque // La maschera,italie italy italia venise venezia venice streetphotography streetlife urbanlife masque mask canoneos6d people personne visage face profondeurdechamp dof depthoffield extérieur outside mars march street rue ville city town déguisement disguise candid scènederue,4492,,2022-03-18 16:51:40,45.437294,12.330232,https://live.staticflickr.com/65535/51997982390_0fc92e1011_m.jpg,eric t*,142995416@N07,photo
51993205147,65535,fa986eda5a,Venezia,italie italy italia venise venice venezia carré square canoneos6d personne people walking sliderssunday hss eau water mars march outside extérieur femme woman symétrie urbanlife streetphotography worldheritage patrimoinemondial unesco candid bestcapturesaoi elitegalleryaoi aoi symmetry,4346,"Fondamenta Alberti, Rio de San Barnaba",2022-03-18 12:40:30,45.433319,12.325351,https://live.staticflickr.com/65535/51993205147_fa986eda5a_m.jpg,eric t*,142995416@N07,photo
50969981588,65535,7530396607,,venice italy veneto venezia italia blackandwhite bw blackwhite whiteandblack biancoenero noiretblanc blancoynegro schwarzweis 白黒 monochrome monotone 흑백 чернобелым černoebeloe blanconegro bn monocromático mono greyscale streetbnw bnwstreet streetmonochrome urbanbw urbanlife fuji fujifilm x100f x100 35mm 35mmstreet street architecture bridge venicebnw monochromevenice silhouette shadows shadowsbnw geometries streetgeometries,2263,"francescocremonese.smugmug.com  <a href=""http://www.instagram.com/francesco.cremonese"" rel=""noreferrer nofollow"">www.instagram.com/francesco.cremonese</a>",2021-02-06 14:57:57,45.443711,12.317722,https://live.staticflickr.com/65535/50969981588_7530396607_m.jpg,Francesco Cremonese,163869282@N05,photo
50713710818,65535,a4d8a6b385,,28mm fixedlens eos canon canoncamera 200d architecture people streetportrait streetview streetdocumentary streetbw streetlife streetphoto streetphotography street streetcapture streetscene urbanphoto urbanscape urbanbw urban urbanlife documentary portrait candid bwportrait capturestreet italy italia bridge venice venicestreet streetvenice venezia veneziastreet veneto italystreet streetitaly silhouette blue sky minimal minimalstreet urbanminimal figure,1755,"<a href=""https://francescocremonese.smugmug.com/"" rel=""noreferrer nofollow"">francescocremonese.smugmug.com/</a>  <a href=""https://www.instagram.com/francesco.cremonese/"" rel=""noreferrer nofollow"">www.instagram.com/francesco.cremonese/</a>",2020-05-24 18:10:00,45.442536,12.341355,https://live.staticflickr.com/65535/50713710818_a4d8a6b385_m.jpg,Francesco Cremonese,163869282@N05,photo
50714527892,65535,cbc73ce609,,blackandwhite bw blackwhite whiteandblack biancoenero noiretblanc blancoynegro schwarzweis 白黒 monochrome monotone 흑백 чернобелым černoebeloe blanconegro bn monocromático mono greyscale 28mm fixedlens eos canon canoncamera 200d architecture blackandwhitepeople blackandwhitestreet blackandwhiteurban blackandwhitedocumentary blackandwhiteportrait people streetportrait streetview streetdocumentary streetbw streetlife streetphoto streetphotography street streetcapture streetscene urbanphoto urbanscape urbanbw urban urbanlife documentary documentarybw bwdocumentary bwurban bwportrait bwstreet capturestreet bnwstreet bnwurban bnwdocumentary italy italia venicebnw venicestreet venezia veneziabnw bnwvenice redentore celebration bnwscenes covid covid19 pandemic facemask fotogiornalismo photojournalism bwphotojournalism,1469,"<a href=""https://francescocremonese.smugmug.com/"" rel=""noreferrer nofollow"">francescocremonese.smugmug.com/</a>  <a href=""https://www.instagram.com/francesco.cremonese/"" rel=""noreferrer nofollow"">www.instagram.com/francesco.cremonese/</a>",2020-07-19 12:47:35,45.429338,12.324477,https://live.staticflickr.com/65535/50714527892_cbc73ce609_m.jpg,Francesco Cremonese,163869282@N05,photo
50714527892,65535,cbc73ce609,,blackandwhite bw blackwhite whiteandblack biancoenero noiretblanc blancoynegro schwarzweis 白黒 monochrome monotone 흑백 чернобелым černoebeloe blanconegro bn monocromático mono greyscale 28mm fixedlens eos canon canoncamera 200d architecture blackandwhitepeople blackandwhitestreet blackandwhiteurban blackandwhitedocumentary blackandwhiteportrait people streetportrait streetview streetdocumentary streetbw streetlife streetphoto streetphotography street streetcapture streetscene urbanphoto urbanscape urbanbw urban urbanlife documentary documentarybw bwdocumentary bwurban bwportrait bwstreet capturestreet bnwstreet bnwurban bnwdocumentary italy italia venicebnw venicestreet venezia veneziabnw bnwvenice redentore celebration bnwscenes covid covid19 pandemic facemask fotogiornalismo photojournalism bwphotojournalism,1469,"<a href=""https://francescocremonese.smugmug.com/"" rel=""noreferrer nofollow"">francescocremonese.smugmug.com/</a>  <a href=""https://www.instagram.com/francesco.cremonese/"" rel=""noreferrer nofollow"">www.instagram.com/francesco.cremonese/</a>",2020-07-19 12:47:35,45.429338,12.324477,https://live.staticflickr.com/65535/50714527892_cbc73ce609_m.jpg,Francesco Cremonese,163869282@N05,photo
50390223632,65535,7db358af12,,blackandwhite bw blackwhite whiteandblack biancoenero noiretblanc blancoynegro schwarzweis 白黒 monochrome monotone 흑백 чернобелым černoebeloe blanconegro bn monocromático mono greyscale 28mm fixedlens eos canon canoncamera 200d architecture blackandwhitepeople blackandwhitestreet blackandwhiteurban blackandwhitedocumentary blackandwhiteportrait people streetportrait streetview streetdocumentary streetbw streetlife streetphoto streetphotography street streetcapture streetscene urbanphoto urbanscape urbanbw urban urbanlife documentary documentarybw portrait candid bwdocumentary bwurban bwportrait bwstreet capturestreet bnwstreet bnwurban bnwdocumentary venezia venice veneto biennale venezia77 biennalecinema2020 italy italia,1236,"<a href=""https://francescocremonese.smugmug.com/"" rel=""noreferrer nofollow"">francescocremonese.smugmug.com/</a>  <a href=""https://www.instagram.com/francesco.cremonese/"" rel=""noreferrer nofollow"">www.instagram.com/francesco.cremonese/</a>",2020-09-03 11:01:34,45.434063,12.343530,https://live.staticflickr.com/65535/50390223632_7db358af12_m.jpg,Francesco Cremonese,163869282@N05,photo
50364648943,65535,2ff014ca34,,blackandwhite bw blackwhite whiteandblack biancoenero noiretblanc blancoynegro schwarzweis 白黒 monochrome monotone 흑백 чернобелым černoebeloe blanconegro bn monocromático mono greyscale 28mm fixedlens eos canon canoncamera 200d architecture blackandwhitepeople blackandwhitestreet blackandwhiteurban blackandwhitedocumentary blackandwhiteportrait people streetportrait streetview streetdocumentary streetbw streetlife streetphoto streetphotography street streetcapture streetscene urbanphoto urbanscape urbanbw urban urbanlife documentary documentarybw portrait candid bwdocumentary bwurban bwportrait bwstreet capturestreet bnwstreet bnwurban bnwdocumentary venice venezia venicestreet stairs shadows silhouette backlighting italy italia veneto italybnw,1716,"<a href=""https://francescocremonese.smugmug.com/"" rel=""noreferrer nofollow"">francescocremonese.smugmug.com/</a>  <a href=""https://www.instagram.com/francesco.cremonese/"" rel=""noreferrer nofollow"">www.instagram.com/francesco.cremonese/</a>",2020-07-19 17:26:02,45.439877,12.327125,https://live.staticflickr.com/65535/50364648943_2ff014ca34_m.jpg,Francesco Cremonese,163869282@N05,photo
50365343926,65535,fddb7cded5,,blackandwhite bw blackwhite whiteandblack biancoenero noiretblanc blancoynegro schwarzweis 白黒 monochrome monotone 흑백 чернобелым černoebeloe blanconegro bn monocromático mono greyscale 28mm fixedlens eos canon canoncamera 200d architecture blackandwhitepeople blackandwhitestreet blackandwhiteurban blackandwhitedocumentary blackandwhiteportrait people streetportrait streetview streetdocumentary streetbw streetlife streetphoto streetphotography street streetcapture streetscene urbanphoto urbanscape urbanbw urban urbanlife documentary documentarybw portrait candid bwdocumentary bwurban bwportrait bwstreet capturestreet bnwstreet bnwurban bnwdocumentary venice venezia venicestreet veneto italy italia stripes gondola canal,1742,"<a href=""https://francescocremonese.smugmug.com/"" rel=""noreferrer nofollow"">francescocremonese.smugmug.com/</a>  <a href=""https://www.instagram.com/francesco.cremonese/"" rel=""noreferrer nofollow"">www.instagram.com/francesco.cremonese/</a>",2020-07-19 15:32:19,45.430605,12.329969,https://live.staticflickr.com/65535/50365343926_fddb7cded5_m.jpg,Francesco Cremonese,163869282@N05,photo
50364644718,65535,4720da896c,,blackandwhite bw blackwhite whiteandblack biancoenero noiretblanc blancoynegro schwarzweis 白黒 monochrome monotone 흑백 чернобелым černoebeloe blanconegro bn monocromático mono greyscale 28mm fixedlens eos canon canoncamera 200d architecture blackandwhitepeople blackandwhitestreet blackandwhiteurban blackandwhitedocumentary blackandwhiteportrait people streetportrait streetview streetdocumentary streetbw streetlife streetphoto streetphotography street streetcapture streetscene urbanphoto urbanscape urbanbw urban urbanlife documentary documentarybw portrait candid bwdocumentary bwurban bwportrait bwstreet capturestreet bnwstreet bnwurban bnwdocumentary venice venezia redentore fingerprint silhouette italy italia shadows,1346,"<a href=""https://francescocremonese.smugmug.com/"" rel=""noreferrer nofollow"">francescocremonese.smugmug.com/</a>  <a href=""https://www.instagram.com/francesco.cremonese/"" rel=""noreferrer nofollow"">www.instagram.com/francesco.cremonese/</a>",2020-07-19 15:09:20,45.428119,12.332486,https://live.staticflickr.com/65535/50364644718_4720da896c_m.jpg,Francesco Cremonese,163869282@N05,photo
