id,server,secret,title,tags,views,description,date_taken,latitude,longitude,url_s,owner_name,owner,media
54791073679,65535,5dbd504649,"Pharmacy, Campo Santo Stefano, Venice, Veneto, Italy",2025 camposantostefano chemist doorway farmaciasanteodoro italian italy pharmacy stuartsmith studiaphotos venetian veneto venezia venice,433,,2025-01-16 10:52:53,45.433863,12.330783,https://live.staticflickr.com/65535/54791073679_5dbd504649_m.jpg,Stuart Smith.,127349327@N05,photo
54775360086,65535,e6c0e589c7,"Pharmacy, Campo Santo Stefano, Venice, Veneto, Italy",2025 camposantostefano chemist doorway farmaciasanteodoro italian italy pharmacy stuartsmith studiaphotos venetian veneto venezia venice,600,,2025-01-16 10:52:53,45.433863,12.330783,https://live.staticflickr.com/65535/54775360086_e6c0e589c7_m.jpg,Stuart Smith.,127349327@N05,photo
52185061209,65535,430bee699d,Pharmacy of the Scuola Grande San Marco,venice 2022 scuolagrandedisanmarco pharmacy,26,Museum.,2022-04-19 10:35:37,45.439695,12.341435,https://live.staticflickr.com/65535/52185061209_430bee699d_m.jpg,Joop van Meer,58308203@N07,photo
52184818458,65535,220b345d60,"Old pharmacy inventory, Scuola Grande",venice 2022 scuolagrandedisanmarco pharmacy,26,"Scuola Grande di San Marco, Venice",2022-04-19 10:35:21,45.439695,12.341435,https://live.staticflickr.com/65535/52184818458_220b345d60_m.jpg,Joop van Meer,58308203@N07,photo
50743259278,65535,92580fa281,Ponte di Sant'Antonin,venice italy italia venezia castello 意大利 veneto 威尼斯 pontesantantonin bridge house brick stone architecture italian arch pharmacy emptiness balustrade salizzadadeigreci riodellapietà riodisantantonin camposantantonin pontedisantantonin pontedisantonin,1030,"Venice, March 2014",2014-03-01 00:00:00,45.435607,12.346122,https://live.staticflickr.com/65535/50743259278_92580fa281_m.jpg,j. kunst,7839660@N02,photo
29174102180,8185,5096de7a2f,Farmacia,canon 5dmarkii travel italy venice venezia pharmacy farmacia light night streetphotography green,298,Spotted in Venice.,2016-07-29 22:09:08,45.434627,12.332133,https://live.staticflickr.com/8185/29174102180_5096de7a2f_m.jpg,cookedphotos,29569468@N04,photo
14058451902,7189,059b7b8f69,Botica veneciana,door venice canon veneza puerta paloma pharmacy v venise venecia venezia canoneos venedig doves chemist farmacia veneto venetië venessia apoteke canoneos1000d venesië zúsánchez zusanchez canonakarebel,3845,Venecia. Veneto. Italia Textura: Osolev,2012-04-25 08:55:25,45.437761,12.332839,https://live.staticflickr.com/7189/14058451902_059b7b8f69_m.jpg,Zu Sanchez,35895492@N05,photo
9069000203,7364,faa0b843fa,The Fantasy and The Reality--Side Street in Venice  ©,jonmeyer jonmeyerphotography jonmeyerphotographicart venice smoking smoker color nikond3x digital italy street cigarette pharmacy models evening fantasy streetscene europe lutherville maryland midatlanticstates unitedstates,810,This is a color version of an image that combines the fantasy of beautiful perfection in the models and the reality in the smoker with his cigarette butts. ,2011-06-12 12:07:20,45.442067,12.332410,https://live.staticflickr.com/7364/9069000203_faa0b843fa_m.jpg,Jon Meyer Photographic Art,67340134@N03,photo
8407938707,8503,8bd961faa3,Farmacia,venice italy green pharmacy stfrancis veneto,240,,2013-01-01 20:25:06,45.433933,12.330883,https://live.staticflickr.com/8503/8407938707_8bd961faa3_m.jpg,notanyron,41894169878@N01,photo
4649111136,4005,84960a7446,Farmacia,venice pharmacy venezia italy2010,44,,2010-05-16 06:42:41,45.432163,12.329224,https://live.staticflickr.com/4005/4649111136_84960a7446_m.jpg,jen-the-librarian,26532540@N00,photo
