id,server,secret,title,tags,views,description,date_taken,latitude,longitude,url_s,owner_name,owner,media
54812700466,65535,c86e3c9311,"Barcaro Jazz Bar & Restaurant, Salizzada del Fondaco dei Tedeschi, Venice, Veneto, Italy",2025 bar barcarojazz european ita italian italy lamp restaurant salizzadadelfondacodeitedeschi sign stuartsmith studiaphotos venetian veneto venezia venice,552,,2025-01-18 10:30:11,45.438316,12.337066,https://live.staticflickr.com/65535/54812700466_c86e3c9311_m.jpg,Stuart Smith.,127349327@N05,photo
54525422323,65535,503ec14907,Venezia - Campo Becarie / Poste Vecie restaurant,venise italie rialto marchédepoisson campobecarie riobecarie bateau escalier bois restaurant postevecie femme personne lanterne reverbère becarie campo rio,1780, Mercato de pesce di Rialto - <b>All rights reserved - Copyright © Pantchoa 2025</b>,2023-10-02 10:38:18,45.439380,12.333427,https://live.staticflickr.com/65535/54525422323_503ec14907_m.jpg,Pantchoa,34096574@N06,photo
54812709216,65535,454293e9e2,"Barcaro Jazz Bar & Restaurant, Salizzada del Fondaco dei Tedeschi, Venice, Veneto, Italy",2025 bar barcarojazz european ita italian italy lamp restaurant salizzadadelfondacodeitedeschi sign stuartsmith studiaphotos venetian veneto venezia venice,450,,2025-01-18 10:30:11,45.438316,12.337066,https://live.staticflickr.com/65535/54812709216_454293e9e2_m.jpg,Stuart Smith.,127349327@N05,photo
54525422323,65535,503ec14907,Venezia - Campo Becarie / Poste Vecie restaurant,venise italie rialto marchédepoisson campobecarie riobecarie bateau escalier bois restaurant postevecie femme personne lanterne reverbère becarie campo rio,1780, Mercato de pesce di Rialto - <b>All rights reserved - Copyright © Pantchoa 2025</b>,2023-10-02 10:38:18,45.439380,12.333427,https://live.staticflickr.com/65535/54525422323_503ec14907_m.jpg,Pantchoa,34096574@N06,photo
54495728651,65535,bc8bd243da,Venezia / Campo San Anzolo (Sant'Angelo),campo venise veneto sananzolo santangelo façades architecture typique puit terrasse hostariagalileo restaurant fenêtres vénitiennes cimarosa maisondecimarosa,1947, <b>All rights reserved - Copyright © Pantchoa 2025</b>,2023-10-02 15:29:45,45.434244,12.331866,https://live.staticflickr.com/65535/54495728651_bc8bd243da_m.jpg,Pantchoa,34096574@N06,photo
54483882550,65535,749d18755b,"Trattoria Da Giorgio, Venice, Italy",church italy restaurant sms908b samsung venice bridge flower s22 s22ultra tower venice2025 wide 20250405150557,16,Chiesa di San Giorgio dei Greci,2025-04-05 15:05:57,45.435851,12.344309,https://live.staticflickr.com/65535/54483882550_749d18755b_m.jpg,wildhareuk,137918669@N08,photo
54483882550,65535,749d18755b,"Trattoria Da Giorgio, Venice, Italy",church italy restaurant sms908b samsung venice bridge flower s22 s22ultra tower venice2025 wide 20250405150557,16,Chiesa di San Giorgio dei Greci,2025-04-05 15:05:57,45.435851,12.344309,https://live.staticflickr.com/65535/54483882550_749d18755b_m.jpg,wildhareuk,137918669@N08,photo
54483801538,65535,6aafd38f74,"Trattoria Da Giorgio, Venice, Italy",italy restaurant sms908b samsung venice boat building canal s22 s22ultra venice2025 wide 20250405145607,19,Fondamenta S. Lorenzo,2025-04-05 14:56:07,45.435765,12.344459,https://live.staticflickr.com/65535/54483801538_6aafd38f74_m.jpg,wildhareuk,137918669@N08,photo
54478321408,65535,104614e633,"Piscina S. Moise, Venice, Italy",food italy restaurant ristoranteaicoristi sms908b samsung venice s22 s22ultra spaghetti spaghetticarbonara venice2025 wide 20250404200954,36,Ristorante Ai Coristi,2025-04-04 20:09:54,45.433812,12.334355,https://live.staticflickr.com/65535/54478321408_104614e633_m.jpg,wildhareuk,137918669@N08,photo
54478037656,65535,8eac83a6bc,"Ristorante Ai Coristi, Piscina S. Moise, Venice, Italy",food italy restaurant ristoranteaicoristi sms908b samsung venice cappolleitt s22 s22ultra salmon squidinkpasta venice2025 wide 20250404200945,20,Cappellotti Al Nero - with Salmon,2025-04-04 20:09:45,45.433812,12.334355,https://live.staticflickr.com/65535/54478037656_8eac83a6bc_m.jpg,wildhareuk,137918669@N08,photo
