,id,server,secret,title,tags,views,description,date_taken,latitude,longitude,url_s,owner_name,owner,media
0,53582026831,65535,8c4d047372,Breakfast: Fruits,food mat breakfast frukost hotel hotell hilton molino stucky fruit fruits frukt frukter venice venezia venedig veneto region región italy italia italien europe europa eu european union unión europea unioneuropea,591,A part of the breakfast at Hotel Hilton Molino Stucky. ,2023-08-25 09:09:06,45.427897,12.319480,https://live.staticflickr.com/65535/53582026831_8c4d047372_m.jpg,hansn (10 Million Views),28402310@N06,photo
1,53582469740,65535,0158b6a82a,Breakfast: Cheese,food mat breakfast frukost hotel hotell hilton molino stucky cheese ost venice venezia venedig veneto region región italy italia italien europe europa eu european union unión europea unioneuropea,511,A part of the breakfast at Hotel Hilton Molino Stucky: a Grana Padano.,2023-08-25 09:38:33,45.427944,12.319508,https://live.staticflickr.com/65535/53582469740_0158b6a82a_m.jpg,hansn (10 Million Views),28402310@N06,photo
2,53582014941,65535,de78a8c0e3,Breakfast: Honeycomb,food mat breakfast frukost hotel hotell hilton molino stucky honeycomb honungskaka venice venezia venedig veneto region región italy italia italien europe europa eu european union unión europea unioneuropea,564,A part of the breakfast at Hotel Hilton Molino Stucky. ,2023-08-25 08:50:48,45.427875,12.319558,https://live.staticflickr.com/65535/53582014941_de78a8c0e3_m.jpg,hansn (10 Million Views),28402310@N06,photo
3,50704893698,65535,e69a4a89ea,VENEZIA. PRE COVID-19,venezia venice venedig venecia ve veneto rialto turisti breakfast colazione dallalto tourist people gente gentes canale rio canal canalgrande canon eos6dmarkii 6dmarkii canoneos6dmarkii canon6dmarkii franco600d,1707,"BREAKFAST A RIALTO   Venezia oggi è una città fantasma. Piazza San Marco è vuota, i negozi sono chiusi, i caffè hanno stipato le sedie. Non è da meno Calle Larga XXII Marzo, crocevia delle firme, immortalata in uno spettrale quanto irreale silenzio, mentre Calle Larga San Marco, Calle dei Fabbri, Frezzeria e Mercerie non sono che una sequela di serrande abbassate: un’ecatombe economica senza precedenti che ha trascinato nel baratro tassisti, gondolieri, receptionist, guide e trasporti privati. La risposte arrivano dai dati: 174.808 abitanti nel 1951, 108.426 nel 1971, 93.598 nel 1981, 76.664 nel 1991, poco più di 51.000 oggi, nell’anno della pandemia.    CANON EOS 6D Mark II con ob. CANON EF 24-85 f./3,5-4,5 USM",2015-10-11 15:27:09,45.437941,12.336187,https://live.staticflickr.com/65535/50704893698_e69a4a89ea_m.jpg,FRANCO600D,64148082@N02,photo
4,48558804217,65535,91876fa9db,Breakfast,breakfast,147,Breakfast,2019-08-14 07:15:05,45.434249,12.345342,https://live.staticflickr.com/65535/48558804217_91876fa9db_m.jpg,Kanesue,36749444@N06,photo
5,48558661886,65535,7285f36737,Breakfast,breakfast,132,Breakfast,2019-08-13 23:04:48,45.434249,12.345342,https://live.staticflickr.com/65535/48558661886_7285f36737_m.jpg,Kanesue,36749444@N06,photo
6,48558661486,65535,8d46c625c7,Breakfast,breakfast,187,Breakfast,2019-08-13 23:04:48,45.434249,12.345342,https://live.staticflickr.com/65535/48558661486_8d46c625c7_m.jpg,Kanesue,36749444@N06,photo
7,48558789122,65535,4b98da3d71,Hotel Breakfast,breakfast hotel,256,Hotel Breakfast,2019-08-14 07:15:27,45.434249,12.345342,https://live.staticflickr.com/65535/48558789122_4b98da3d71_m.jpg,Kanesue,36749444@N06,photo
8,48558784897,65535,126f5e3f92,Hotel Breakfast,breakfast hotel,265,Hotel Breakfast,2019-08-13 23:04:48,45.434249,12.345342,https://live.staticflickr.com/65535/48558784897_126f5e3f92_m.jpg,Kanesue,36749444@N06,photo
9,48558754652,65535,6b7f85f4c5,Breakfast at a hotel,breakfast hotel,125,Breakfast at a hotel,2019-08-13 07:23:33,45.434249,12.345342,https://live.staticflickr.com/65535/48558754652_6b7f85f4c5_m.jpg,Kanesue,36749444@N06,photo
