id,server,secret,title,tags,views,description,date_taken,latitude,longitude,url_s,owner_name,owner,media
54925577537,65535,79951ab843,Calle,film nostalgia italy venice venezia calle,227,"An alley in Venice, summer 2001, film and a Minox point and shoot.",2025-11-10 00:03:16,45.431181,12.353042,https://live.staticflickr.com/65535/54925577537_79951ab843_m.jpg,Stueyman,64785656@N00,photo
54828507152,65535,f17e82a60c,"Rio della Sensa, Venezia",venice italy cannaregio venezia calle canal riodellasensa venetianarchitecture,1824,Sestiere di Cannaregio,2024-08-21 17:04:52,45.445177,12.331969,https://live.staticflickr.com/65535/54828507152_f17e82a60c_m.jpg,Sorin Popovich,74012092@N00,photo
54925577537,65535,79951ab843,Calle,film nostalgia italy venice venezia calle,227,"An alley in Venice, summer 2001, film and a Minox point and shoot.",2025-11-10 00:03:16,45.431181,12.353042,https://live.staticflickr.com/65535/54925577537_79951ab843_m.jpg,Stueyman,64785656@N00,photo
54828507152,65535,f17e82a60c,"Rio della Sensa, Venezia",venice italy cannaregio venezia calle canal riodellasensa venetianarchitecture,1824,Sestiere di Cannaregio,2024-08-21 17:04:52,45.445177,12.331969,https://live.staticflickr.com/65535/54828507152_f17e82a60c_m.jpg,Sorin Popovich,74012092@N00,photo
54798312945,65535,be07bd5d5c,All is calm,nikond850 barowik stevebarowik sbofls26 holiday fullframe fx d850 unlimitedphotos venice venezia venedig veneto italy italia lagoon gondola lido ghetto cannaregio stmarks rialto accademia santalucia grandcanal lovelycity fondamenta fondamente canal bridge gondolier punting piazza wonderfulworld flickrelite quantumentanglement ponte citta vaporetto vaporetti campo campi afsnikkor28300mmf3556g zoom castello misericordia ormesini calle calleghettovecchio pontedelleguglie,476,Venice- June 2022,2022-06-06 18:15:53,45.437319,12.335005,https://live.staticflickr.com/65535/54798312945_be07bd5d5c_m.jpg,Steve Barowik,75992994@N05,photo
54798211754,65535,36e828f183,Evening time at Rialto,nikond850 barowik stevebarowik sbofls26 holiday fullframe fx d850 unlimitedphotos venice venezia venedig veneto italy italia lagoon gondola lido ghetto cannaregio stmarks rialto accademia santalucia grandcanal lovelycity fondamenta fondamente canal bridge gondolier punting piazza wonderfulworld flickrelite quantumentanglement ponte citta vaporetto vaporetti campo campi afsnikkor28300mmf3556g zoom castello misericordia ormesini calle calleghettovecchio pontedelleguglie,486,Venice- June 2022,2022-06-06 18:14:29,45.437394,12.334704,https://live.staticflickr.com/65535/54798211754_36e828f183_m.jpg,Steve Barowik,75992994@N05,photo
54797980156,65535,fff916cf3a,Back on The Grand Canal,nikond850 barowik stevebarowik sbofls26 holiday fullframe fx d850 unlimitedphotos venice venezia venedig veneto italy italia lagoon gondola lido ghetto cannaregio stmarks rialto accademia santalucia grandcanal lovelycity fondamenta fondamente canal bridge gondolier punting piazza wonderfulworld flickrelite quantumentanglement ponte citta vaporetto vaporetti campo campi afsnikkor28300mmf3556g zoom castello misericordia ormesini calle calleghettovecchio pontedelleguglie,494,Venice- June 2022,2022-06-06 18:14:16,45.437560,12.335037,https://live.staticflickr.com/65535/54797980156_fff916cf3a_m.jpg,Steve Barowik,75992994@N05,photo
54797247585,65535,ded8c9eeb3,in the dead of night,venezia venise venecia veneza veneto regioneveneto italia italy italie europa europe vénétie véneto buildings predios edificios bâtiments case palazzi canale canal calle acqua water agua eau lagunaveneta notte noite noche night nuit luci lumières lights luces balconi balconies varandas sacadas balcons,180,venezia - italy - january 2022,2022-01-06 19:33:01,45.439944,12.330307,https://live.staticflickr.com/65535/54797247585_ded8c9eeb3_m.jpg,omnia_mutantur,39685874@N00,photo
54794580512,65535,e1bc221254,Gondola Trip,nikond850 barowik stevebarowik sbofls26 holiday fullframe fx d850 unlimitedphotos venice venezia venedig veneto italy italia lagoon gondola lido ghetto cannaregio stmarks rialto accademia santalucia grandcanal lovelycity fondamenta fondamente canal bridge gondolier punting piazza wonderfulworld flickrelite quantumentanglement ponte citta vaporetto vaporetti campo campi afsnikkor28300mmf3556g zoom castello misericordia ormesini calle calleghettovecchio pontedelleguglie,616,Venice- June 2022,2022-06-06 18:15:26,45.434044,12.332966,https://live.staticflickr.com/65535/54794580512_e1bc221254_m.jpg,Steve Barowik,75992994@N05,photo
54795672879,65535,32fd420b51,Left into Rio de la Verona,nikond850 barowik stevebarowik sbofls26 holiday fullframe fx d850 unlimitedphotos venice venezia venedig veneto italy italia lagoon gondola lido ghetto cannaregio stmarks rialto accademia santalucia grandcanal lovelycity fondamenta fondamente canal bridge gondolier punting piazza wonderfulworld flickrelite quantumentanglement ponte citta vaporetto vaporetti campo campi afsnikkor28300mmf3556g zoom castello misericordia ormesini calle calleghettovecchio pontedelleguglie,497,Venice- June 2022,2022-06-06 18:08:22,45.433668,12.332902,https://live.staticflickr.com/65535/54795672879_32fd420b51_m.jpg,Steve Barowik,75992994@N05,photo
